label,original_label,glue_tokens,mode,score_norm,anchor_score,z_ngram,z_coverage,z_compress
CORRIDOR_SHIFT-2_018_GLUE2,CORRIDOR_SHIFT-2_018,2,r1,-0.03793429460795704,0.0,-1.5423719956335378,2.6967639255600013,-0.12038585308576924
CORRIDOR_SHIFT-2_018_GLUE2,CORRIDOR_SHIFT-2_018,2,r2,-0.03793429460795704,0.0,-1.5423719956335378,2.6967639255600013,-0.12038585308576924
CORRIDOR_SHIFT-2_018_GLUE2,CORRIDOR_SHIFT-2_018,2,r3,-0.004600961274623713,0.22222222222222224,-1.5423719956335378,2.6967639255600013,-0.12038585308576924
CORRIDOR_SHIFT-2_018_GLUE2,CORRIDOR_SHIFT-2_018,2,r4,0.012065705392043005,0.3333333333333333,-1.5423719956335378,2.6967639255600013,-0.12038585308576924
CORRIDOR_SHIFT-2_018_GLUE2,CORRIDOR_SHIFT-2_018,2,shuffled,-0.03793429460795704,0.0,-1.5423719956335378,2.6967639255600013,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE0,CORRIDOR_SHIFT-2_019,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,fixed,-0.34517689199287915,0.0,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,r1,-0.34517689199287915,0.0,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,r2,-0.34517689199287915,0.0,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,r3,-0.2951768919928791,0.3333333333333333,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,r4,-0.2701768919928792,0.5,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE1,CORRIDOR_SHIFT-2_019,1,shuffled,-0.34517689199287915,0.0,-1.941152837621779,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,fixed,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,r1,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,r2,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,r3,-0.5038928350671392,0.22222222222222224,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,r4,-0.48722616840047256,0.3333333333333333,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-2_019_GLUE2,CORRIDOR_SHIFT-2_019,2,shuffled,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE0,CORRIDOR_SHIFT-1_020,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,r1,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,r2,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,r4,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE1,CORRIDOR_SHIFT-1_020,1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020_GLUE2,CORRIDOR_SHIFT-1_020,2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE0,CORRIDOR_SHIFT-1_021,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,fixed,0.851165633971844,0.0,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,r1,0.9261656339718439,0.5,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,r2,0.9261656339718439,0.5,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,r3,0.9511656339718438,0.6666666666666666,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,r4,0.9636656339718439,0.75,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE1,CORRIDOR_SHIFT-1_021,1,shuffled,0.851165633971844,0.0,0.7173861089664944,2.1855990515991475,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,fixed,-0.2936979559245205,0.0,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,r1,-0.21869795592452057,0.5,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,r2,-0.21869795592452057,0.5,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,r3,-0.19369795592452055,0.6666666666666666,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,r4,-0.18119795592452048,0.75,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021_GLUE2,CORRIDOR_SHIFT-1_021,2,shuffled,-0.2936979559245205,0.0,-1.6752989429629517,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE0,CORRIDOR_SHIFT-1_022,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,fixed,0.03022102192015698,0.0,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,r1,0.10522102192015693,0.5,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,r2,0.10522102192015693,0.5,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,r3,0.13022102192015694,0.6666666666666666,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,r4,0.142721021920157,0.75,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE1,CORRIDOR_SHIFT-1_022,1,shuffled,0.03022102192015698,0.0,-1.5423719956335378,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,fixed,-0.2812812827477724,0.0,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,r1,-0.20628128274777247,0.5,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,r2,-0.20628128274777247,0.5,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,r3,-0.18128128274777244,0.6666666666666666,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,r4,-0.1687812827477725,0.75,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_022_GLUE2,CORRIDOR_SHIFT-1_022,2,shuffled,-0.2812812827477724,0.0,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE0,CORRIDOR_SHIFT-1_023,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,fixed,-0.2812812827477724,0.0,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,r1,-0.20628128274777247,0.5,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,r2,-0.20628128274777247,0.5,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,r3,-0.18128128274777244,0.6666666666666666,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,r4,-0.1687812827477725,0.75,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE1,CORRIDOR_SHIFT-1_023,1,shuffled,-0.2812812827477724,0.0,-1.941152837621779,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,fixed,-0.10182990385306377,0.0,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,r1,-0.026829903853063816,0.5,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,r2,-0.026829903853063816,0.5,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,r3,-0.001829903853063794,0.6666666666666666,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,r4,0.010670096146936273,0.75,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_023_GLUE2,CORRIDOR_SHIFT-1_023,2,shuffled,-0.10182990385306377,0.0,-1.5423719956335378,2.4411814885795744,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE0,CORRIDOR_SHIFT-1_024,0,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,fixed,0.32930665341133764,0.0,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,r1,0.40430665341133765,0.5,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,r2,0.40430665341133765,0.5,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,r3,0.4293066534113376,0.6666666666666666,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,r4,0.4418066534113376,0.75,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE1,CORRIDOR_SHIFT-1_024,1,shuffled,0.32930665341133764,0.0,-0.8777372589864696,2.9693851916724574,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,fixed,0.2819062002898496,0.0,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,r1,0.3569062002898496,0.5,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,r2,0.3569062002898496,0.5,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,r3,0.38190620028984956,0.6666666666666666,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,r4,0.3944062002898496,0.75,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT-1_024_GLUE2,CORRIDOR_SHIFT-1_024,2,shuffled,0.2819062002898496,0.0,-1.2765181009747106,3.497588894765339,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE0,CORRIDOR_SHIFT+1_025,0,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE1,CORRIDOR_SHIFT+1_025,1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025_GLUE2,CORRIDOR_SHIFT+1_025,2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE0,CORRIDOR_SHIFT+1_026,0,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,fixed,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,r1,-0.15480234667941395,0.5,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,r2,-0.15480234667941395,0.5,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,r3,-0.12980234667941393,0.6666666666666666,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,r4,-0.11730234667941385,0.75,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE1,CORRIDOR_SHIFT+1_026,1,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,fixed,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,r1,-0.46222616840047265,0.5,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,r2,-0.46222616840047265,0.5,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,r3,-0.4372261684004726,0.6666666666666666,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,r4,-0.42472616840047256,0.75,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_026_GLUE2,CORRIDOR_SHIFT+1_026,2,shuffled,-0.5372261684004725,0.0,-2.207006732280607,1.8959389563546638,-0.12038585308576924
CORRIDOR_SHIFT+1_027_GLUE0,CORRIDOR_SHIFT+1_027,0,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027_GLUE0,CORRIDOR_SHIFT+1_027,0,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027_GLUE0,CORRIDOR_SHIFT+1_027,0,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027_GLUE0,CORRIDOR_SHIFT+1_027,0,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027_GLUE0,CORRIDOR_SHIFT+1_027,0,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
